Subject,Gender,Handedness,Age_in_Yrs,PicSeq_Unadj,PicSeq_AgeAdj,CardSort_Unadj,CardSort_AgeAdj,Flanker_Unadj,Flanker_AgeAdj,PMAT24_A_CR,PMAT24_A_SI,PMAT24_A_RTCR,ReadEng_Unadj,ReadEng_AgeAdj,PicVocab_Unadj,PicVocab_AgeAdj,ProcSpeed_Unadj,ProcSpeed_AgeAdj,ListSort_Unadj,ListSort_AgeAdj,CogFluidComp_Unadj,CogFluidComp_AgeAdj,CogEarlyComp_Unadj,CogEarlyComp_AgeAdj,CogTotalComp_Unadj,CogTotalComp_AgeAdj,CogCrystalComp_Unadj,CogCrystalComp_AgeAdj
125424,0,90,33,111.46,107.41,95.05,84.15,95.21,84.81,15,4,8939,119.8836,112.1175,117.5039,107.3107,110.12,100.43,112.89,107.32,103.14,91.55,103.68,87.27,112.87,102.05,119.85,112.55
125525,0,-100,34,83.65,68.52,115.16,105.15,104.32,95.46,8,11,8301,103.61,86.28,105.76,87.24,100.36,86.78,91.07,80.14,95.71,78.67,100.35,81.93,96.96,75.23,104.71,83.12
126325,0,80,28,118.8,112.67,125.65,111.71,125.34,113.19,13,6,6848,124.87,120.23,114.74,109.88,109.66,93.92,112.89,103.57,123.8,114.77,128.75,122.63,131.94,127.63,121.01,119.12
126426,0,100,34,125.71,125.19,108.05,97.27,103.78,94.79,7,12,3170,103.9257,86.59611,104.2913,84.74355,145.54,142.58,108.06,102.63,123.17,121.77,111.14,100.23,116.64,108.18,104.22,82.03
126628,1,100,33,99.71,90.6,105.14,94.27,96.54,86.65,21,0,61641,103.97,86.64,107.12,89.87,97.19,81.75,88.68,75.82,94.06,76.16,100.2,81.73,96.56,74.96,105.8,84.68
126931,0,70,35,115.73,112.28,118.69,108.58,106.78,98.63,6,13,2255,117.35,108.13,111.37,98.52,115.5,109.17,104.06,97.6,113.45,108.1,115.63,107.12,117.49,109.44,114.83,103.25
127226,1,85,25,118.7,112.44,105.68,90.91,102.73,91.17,21,0,21731,114.501,105.1158,108.9755,100.1535,82.08,56.69,100.43,89.14,99.26,77.68,109.27,93.05,104.18,85.81,112.1,103.09
127327,1,60,23,113.72,107.36,120.38,106.42,115.12,105.01,23,0,15980,126.3249,122.169,118.6632,115.1126,135.98,129.22,108.06,98.44,123.96,115.4,122.04,112.47,134.24,130.5,123.7,123.29
127630,0,60,25,125.07,118.78,117.39,102.97,124.4,112.58,21,0,22490,126.6443,122.4219,112.7767,107.2655,154.69,144.16,137.98,132.49,144.59,141.29,127.09,119.6,153.36,153.36,120.87,119.01
127731,0,-60,31,112.39,109.02,108.95,98.49,114.06,106.83,11,8,4540,100.7397,82.53542,113.3287,101.7342,105.28,93.58,93.9,84.01,106.06,95.75,113.96,104.72,105.58,89.23,107.28,87.14
127832,0,100,35,103.93,97.51,118.32,108.1,104.59,95.77,21,0,13081,108.5761,93.26608,130.0463,127.1674,115.83,109.72,100.43,93.3,108.43,99.48,117.19,109.7,118.06,110.16,120.45,113.94
127933,1,100,32,120.32,117.41,119.06,109.02,108.52,100.65,19,0,12635,132.65,126.41,117.45,107.26,118.93,114.24,117.39,112.66,120.66,118.88,120.6,114.86,134.16,130.91,126.72,123.31
128026,0,100,30,104.47,97.83,110.69,100.28,105.76,97.24,21,0,20910,120.8579,113.4177,114.953,104.1817,107.8,96.97,117.39,112.66,109.23,100.77,109.22,96.55,117.46,109.4,118.98,111.17
128127,0,-30,27,125.71,121.69,114.71,100.22,117.4,107.17,14,5,11915,122.31,117.42,117.69,113.75,123.61,114.01,108.06,98.44,122.73,113.29,125.14,117.19,131.22,126.55,121.35,119.39
128329,0,60,35,108.42,102.88,107.62,96.79,116.57,109.7,20,0,35635,113.5541,101.2605,123.5906,116.134,109.05,98.75,108.06,102.63,110.23,102.39,117.02,109.3,118.78,111.44,119.72,112.38
128632,0,100,32,97.92,88.08,107.36,96.6,107.28,99.38,14,5,4879.5,107.25,91.18,114.35,103.13,108.79,98.3,112.89,107.32,105.9,95.56,106.21,91.38,108.15,93.62,110.97,95.19
128935,1,90,34,113.72,110.21,123.05,112.93,115.38,108.56,14,5,9105,141.8487,130.9105,131.0498,128.957,106.57,95.29,112.89,107.32,116.09,113.11,128.29,125.51,140.48,138.4,138.99,139.35
129028,1,90,30,125.71,125.19,103.92,92.95,102.41,92.99,24,0,29616.5,122.54,116.02,122.85,114.71,107.23,96.15,117.39,112.66,112.2,106.07,116.57,108.55,124.42,119.03,123.88,119.68
129129,0,90,33,113.72,110.21,114.69,104.64,114.06,106.83,16,3,7839.5,126.2477,120.2215,112.3482,100.2839,118.67,113.48,96.99,88.33,112.58,106.8,116.56,108.53,121.34,115.21,120.43,113.94
129331,0,80,30,125.07,122.27,127.86,117.35,119.39,112.21,8,11,2860,128.2793,122.23,135.6979,133.8811,121.22,117.3,121.89,117.24,131.25,132.4,138.37,137.52,153.36,153.36,134.1,132.96
129432,1,80,23,125.71,121.69,116.26,101.72,113.32,102.97,7,12,2750,124.31,119.48,119.7,116.69,116.8,104.72,130.38,123.73,126.87,119.35,125.02,117.01,136.4,132.27,123.34,122.75
129533,0,80,35,135.55,134.81,115.79,105.78,106.41,98.16,23,0,22933,124.27,117.93,111.99,99.43,113.66,106.57,117.39,112.66,122.47,120.61,122.91,117.45,129.24,125.22,119.26,111.65
129634,1,65,22,118.7,112.44,99.11,85.56,99.94,88.35,20,0,21438.5,106.3234,91.68657,110.5733,103.6362,102.91,83.82,108.06,98.44,104.22,85.5,106.7,88.87,105.33,87.52,108.68,95.74
129937,0,100,29,135.55,134.81,101.1,89.79,92.01,80.53,16,3,20524.5,108.4442,93.14697,110.57,96.88277,86.42,67.13,96.99,88.33,100.02,85.79,110.18,98.51,102.9,85.01,109.71,92.3
130013,1,-90,26,94.31,81.77,108.83,94.31,111.15,100.65,20,0,13369.5,118.88,112.12,118.53,114.82,121.47,110.92,112.89,103.57,109.91,94.11,108.19,91.21,118.63,110.02,119.85,117.6
130114,1,95,27,108.93,101.12,131.62,116.31,125.19,113.13,22,0,24500,129.4267,125.0612,127.8275,129.0164,135.98,129.22,108.06,98.44,129.97,122.41,133.12,127.64,146.04,144.08,130.03,131.99
130316,0,70,27,109.02,101.61,114.89,100.39,118.81,108.23,14,5,12285,129.63,125.39,129.98,132.32,125.29,116.24,108.06,98.44,117.67,107.16,124.26,115.54,136.36,132.25,132.5,133.41
130417,1,65,27,92.14,78.19,114.75,100.25,122.53,111.48,20,0,18285,130.3602,126.3363,125.0839,124.2263,97.15,75.77,108.06,98.44,106.08,88.17,116.4,104.38,123.54,116.53,129.04,131.25
130518,0,80,32,95.73,86.13,114.64,104.61,111.75,104.44,9,10,7389,113.9164,102.2126,117.2631,107.0454,133.26,131.33,96.99,88.33,111.09,103.76,110.2,98.66,116.57,107.98,116.2,105.94
130619,0,80,30,135.55,134.81,119.16,109.14,112.21,104.87,22,0,17099.5,134.3721,128.0306,130.8938,128.1598,150.84,144.06,126.18,122.75,138.64,141.43,134.89,132.49,153.36,153.36,134.26,134.26
130720,1,90,34,125.71,125.19,109.62,99.13,101.16,91.69,20,0,17241,120.454,112.8914,117.4743,107.2811,111.11,102.2,112.89,107.32,113.31,107.99,116.13,108.01,121.89,115.89,120.19,113.23
130821,0,80,25,102.89,93.36,122.38,108.53,123.33,112.02,9,10,9650,103.4482,87.43815,96.3746,76.06436,119.98,108.74,100.43,89.14,115.34,103.34,112.36,98.18,107.05,90.52,100.13,79.33
130922,0,95,31,125.71,125.19,130.39,119.48,109.84,102.11,22,0,18719.5,125.91,119.83,131.19,129,119,114.29,126.18,122.75,130.39,131.24,134.83,132.21,147.36,146.7,129.96,128.06
131217,0,100,29,135.55,134.81,119.87,110.04,119.25,112.1,11,8,4450,120.7198,113.2552,115.3752,104.7501,118.67,113.48,93.9,84.01,121.83,119.93,131.41,128.81,128.61,124.5,119.13,111.44
131419,0,20,28,111.35,104.06,114.31,99.78,107.41,96.54,7,12,3150,129.6218,125.361,119.9508,117.1475,107.8,90.9,121.89,113.85,113.81,100.48,115.76,103.36,127.87,122.97,126.65,126.57
131621,0,80,28,135.55,130.24,108.58,94.03,103.76,92.3,17,2,16972,126.27,122.15,120.98,118.4,108.18,91.51,130.38,123.73,121.39,112.07,122.56,113.12,133.61,129.66,125.09,124.94
131722,0,65,28,98.57,89.06,118.13,107.99,104.68,95.92,19,0,16380,135.3573,128.4089,127.6105,122.6961,126.95,124.42,126.18,122.75,117.16,114.48,114.04,104.9,137.42,133.9,133.72,132.42
131823,1,80,27,103.93,94.9,118.01,103.56,113.97,103.71,21,0,28429,129.1036,124.8172,129.3487,131.6936,138.72,131.89,112.89,103.57,121.96,112.61,120.56,110.98,139.28,135.4,131.41,132.83
131924,1,30,22,125.07,118.78,118.59,104.13,111.24,100.75,23,0,21980,130.27,126.12,122.22,119.69,117.08,104.88,137.98,132.49,130.01,122.44,125.7,117.99,143.21,139.87,127.69,128.67
132017,0,70,23,125.07,118.78,115.53,101.08,116.01,106.07,22,0,26735,120.9043,115.0654,127.1616,127.5357,126.95,118.18,108.06,98.44,123.44,114.38,128.39,122.17,134.82,131.28,125.46,125.46
132118,0,100,26,104.34,95.27,104.18,89.48,106.14,95.17,8,11,3305,118.82,112.08,123.72,121.88,97.12,75.67,100.43,89.14,100.07,78.7,109.95,94.45,112.66,100.39,122.72,121.62
133019,0,95,26,101.01,89.99,104.42,89.78,115.04,104.87,18,1,11045,114.12,104.35,110.93,104.6,112.32,97.99,100.43,89.14,105.6,87.54,107.71,90.39,109.29,94.44,112.92,104.82
133625,1,95,30,135.55,134.81,112.99,102.83,99.69,89.65,22,0,20348.5,123.49,116.79,115.45,104.9,102.04,88.95,130.38,127.41,119.22,117.17,119.96,113.72,127.31,123.38,120.59,114.2
133827,1,60,25,98.57,86.78,112.92,98.34,105.51,94.55,13,6,13806,114.26,104.55,113.11,107.73,109.05,92.67,84.63,66.49,99.58,78.17,107.3,89.67,105.83,88.49,114.23,107.49
133928,1,100,27,120.32,114.48,110.9,96.21,108.93,98.49,20,0,23689,112.07,100.82,105.06,92.31,112.67,98.46,108.06,98.44,113.48,99.68,112.53,98.32,112.22,99.65,108.82,95.99
134021,0,100,32,113.72,110.21,105.29,94.4,110.84,103.56,19,0,15341,94.09068,74.17971,106.5826,88.73827,96.06,80.03,93.9,84.01,101.88,89.24,109.42,96.89,97.96,77.06,100.47,76.02
134223,0,100,29,122.66,120.31,112.99,102.83,103.76,94.77,24,0,16624.5,126.5055,120.3854,120.4267,111.6,122.72,119.1,133.93,131.78,125.24,124.28,118.28,111.42,135.94,132.89,124.7,120.97
134324,1,60,30,84.68,70,110.25,99.75,105.69,97.01,20,0,49438.5,125.34,119.02,107.85,91.42,95.6,79.41,93.9,84.01,94.6,76.95,100.18,81.71,104.52,87.51,117.22,108.3
134425,0,60,27,109.96,102.59,115,100.59,107.48,96.6,12,7,6789,126.3526,122.1792,120.3347,117.594,122.72,112.44,100.43,89.14,111.92,97.46,115.72,103.17,124.6,118.47,124.52,124.52
134627,1,95,27,114.48,108.85,143.94,119.65,125.54,113.35,18,1,14555,124.3496,119.5553,120.2083,117.5252,154.69,145.7,104.06,94.33,138.23,136.25,137.35,132.5,150.23,146.98,123.53,123.04
134728,1,40,29,110.7,106.3,117.29,107.21,110.78,103.51,23,0,30770,112.8457,99.82874,112.6015,100.6612,110.12,100.43,104.06,97.6,111.24,104.04,115.14,106.49,113.93,103.77,113.12,99.65
134829,0,40,35,102.25,94.96,103.68,92.69,107.59,99.61,17,2,13660,103.9233,86.5884,105.6876,87.02403,115.83,109.72,104.06,97.6,105.72,95.04,103.68,87.27,103.63,86.16,104.87,83.39
135124,0,95,31,100.97,92.51,118.91,108.85,96.18,86.06,21,0,14659,112.4978,99.07303,114.9569,104.1861,125.64,122.43,108.06,102.63,110.23,102.4,107.61,93.79,114.06,104.1,114.32,101.94
135225,0,100,22,135.55,130.24,125.17,111.17,120.56,109.45,16,3,13205,113.71,103.96,111.67,105.87,120.27,109.18,108.06,98.44,129.91,122.34,132.98,127.58,130.24,125.37,113.05,105.18
135528,0,-90,26,117.32,111.75,122.5,108.72,129.71,116.11,9,10,6140,93.15,74.45,105.88,94.03,107.54,90.71,126.18,118.14,127.07,119.61,125.12,117.17,116.22,105.8,99.73,78.61
135629,1,90,24,108.93,101.12,118.62,104.18,104.89,93.65,13,6,5459,117.0778,109.4663,113.0438,107.6329,113.4,99.57,112.89,103.57,112.75,98.82,112.67,98.54,117.49,107.79,115.52,110.52
135730,1,50,23,112.39,106.06,119.59,105.44,122.27,111.26,21,0,28811,108.1692,94.71246,113.4293,108.0206,131.64,123.33,100.43,89.14,121.36,112.03,121.77,112.36,120.83,112.95,110.97,101
135932,0,70,30,114.48,111.31,143.94,122.65,115.87,109.05,19,0,17025,116.59,106.54,113.88,102.55,126.47,123.87,100.43,93.3,126.59,126.82,130.53,128.19,129.53,125.82,115.65,105.17
136126,1,-55,27,135.55,130.24,116.08,101.64,114.06,103.75,19,0,31500,110.9044,98.55106,119.3642,116.0352,94.92,72.46,117.39,108.26,118.25,108.06,128.93,122.91,122.31,114.99,115.59,110.72
136227,1,-70,31,106.6,100.63,108.57,97.9,109.29,101.53,20,0,19100,115.9069,105.5588,116.334,105.9724,94.92,78.35,96.99,88.33,101.09,87.78,110.76,99.59,108.74,95.1,116.8,107.23
136631,1,100,25,122.66,117.47,116.08,101.64,89.22,76.81,15,4,21090,107.58,93.68968,100.952,84.22622,94.92,72.46,112.89,103.57,106.34,88.7,106.89,89.08,103.79,84.88,104.37,86.75
136732,0,85,31,104.53,98.19,125.81,115.41,106.09,97.72,15,4,10889,105.6329,88.76752,110.5613,96.83624,131.64,129.86,100.43,93.3,115.22,111.82,113.23,103.49,113.32,102.73,108.37,89.17
136833,1,65,33,109.04,103.95,106.98,96.14,110.68,103.31,20,0,28947.5,118.87,110.47,130.9,128.32,107.91,97.23,112.89,107.32,109.55,101.51,117.49,110.17,124.52,119.28,126.7,123.08
137027,1,80,32,116.13,113.29,123.4,113.23,108.08,100.11,9,10,2560,107.64,91.8,113.1,101.47,110.8,101.56,117.39,112.66,117.62,115.28,118.72,111.91,117.48,109.43,110.63,94.28
137128,0,85,31,125.71,125.19,114.68,104.63,102.77,93.6,19,0,18283,121.01,113.67,116.39,106.01,114.85,108.5,130.38,127.41,122.43,120.46,118.1,111.24,129.59,125.86,119.85,112.56
137229,1,80,22,104.95,96.13,118.74,104.34,114.61,104.32,24,0,19405,121.9883,116.8527,126.4815,126.9509,107.8,90.9,112.89,103.57,112.82,98.95,120.36,110.71,126.59,120.79,125.84,125.76
137431,0,90,35,125.71,125.19,110.61,100.21,104.32,95.46,,,,119.1634,111.0591,130.1419,127.3326,119.98,115.61,108.06,102.63,115.3,111.88,123.31,117.9,129.22,125.22,126.41,122.83
137532,1,60,32,95.27,85.3,98.18,87.08,112.31,105.02,15,4,16520,97.7005,78.74939,109.9835,95.42845,94.92,78.35,108.06,102.63,99.1,84.26,102.45,85.34,98.31,77.58,103.98,81.64
137633,0,100,23,114.48,108.85,107.52,92.93,104.82,93.62,13,6,5100,116.7144,108.8717,109.5157,101.4653,112.27,97.87,112.89,103.57,110.98,95.8,109.35,93.18,114.04,102.56,113.53,106.18
137936,1,90,32,76.42,56.48,94.99,84.14,106.48,98.3,6,13,4515,102.63,84.78,104.06,84.36,98.32,83.55,104.06,97.6,92.39,73.77,92.88,69.26,94.28,72.05,103.4,80.86
138130,0,95,33,113.72,110.21,110.65,100.24,107.53,99.55,18,1,12580,127.2036,121.4322,126.1153,120.6771,118.67,113.48,100.43,93.3,110.69,103.03,117.64,110.36,126.6,122.14,128.01,125.56
138231,0,100,33,112,108.22,110.53,99.99,108.98,101.29,10,9,5058,107.91,92.02,105.69,87.03,110.3,100.91,100.43,93.3,108.21,99.1,109.6,97.3,106.96,91.62,107.14,86.75
138332,1,85,29,118.8,112.67,130.78,116.08,108.82,98.35,22,0,24819,121.1449,115.451,115.2631,110.635,106.57,89.14,112.89,103.57,118.23,108.01,124.53,116.12,125.92,119.68,119.38,116.71
138534,1,-60,25,111.46,104.6,111.03,96.36,118.66,108.15,10,9,9624.5,106.22,91.56,108.7,99.55,103.19,84.33,130.38,123.73,117.27,106.42,114.37,101.36,114.41,103.17,107.76,93.5
138837,1,100,23,94.02,81.1,99.42,85.85,97.68,86.06,16,3,32410,100.7036,83.91791,99.81483,82.32327,100.29,80.54,104.06,94.33,95.95,72.81,95.12,70.19,94.6,71.46,100.41,79.81
139233,0,100,34,120.32,117.41,122.78,112.69,115.92,109.17,13,6,7751,114.3,102.76,117.46,107.27,113.01,105.4,108.06,102.63,119.03,116.99,125.45,121.48,123.91,118.65,116.56,106.6
139435,0,100,28,112,105.2,102.95,88.53,95.12,83.38,19,0,16959,115.1037,106.2556,118.6395,114.9954,115.83,103.13,104.06,94.33,104.64,86.06,106.83,88.99,112.12,99.47,117.52,114.11
139637,0,95,35,135.55,134.81,126.05,115.75,108.46,100.58,21,0,25748,110.89,96.52,117.41,107.24,116.01,110.13,104.06,97.6,122.82,121.35,130.11,127.69,125.84,120.76,114.71,102.83
139839,1,60,26,125.71,121.69,115.77,101.46,126.74,114.42,23,0,22780,126.3766,122.1882,128.1123,129.6745,145.54,137.14,108.06,98.44,132.85,128.24,134.31,128.85,149.59,146.66,128.52,130.61
140117,0,80,27,91.62,77.53,101.18,87.25,101.82,89.96,8,11,3105,114.73,105.53,100.53,83.42,104.24,86.02,108.06,98.44,98.66,76.69,96.26,71.86,100.58,79.83,107.88,93.76
140319,0,80,36,118.39,114.5,,,115.57,108.87,18,1,26740,118.0674,109.0388,119.2123,109.9576,133.26,131.33,112.89,107.32,,,,,,,119.82,112.49
140420,0,60,28,105.6,97.37,106.98,92.36,105.5,94.53,14,5,7230.5,99.68,82.45,106.86,96.17,103.91,85.38,108.06,98.44,104.69,86.11,105.58,87.06,101.6,81.66,103.32,85.12
140824,1,70,33,113.72,110.21,120.35,110.45,102.48,93.13,14,5,9639,122.44,115.89,128.26,123.88,108.25,97.73,117.39,112.66,113.69,108.79,120.38,114.54,128.25,124.27,126.94,123.74
140925,0,-90,25,88.97,74.52,94.79,81.81,105.51,94.55,11,8,6210,86.2,65.02,92.97,69.7,104.96,87.12,93.9,80.7,94.22,69.9,92.94,67.47,88.95,60.04,90.95,63.91
141119,1,80,27,119.72,113.39,120.82,106.92,115.35,105.15,17,2,9660,131.9011,128.0018,122.8394,120.3801,125.64,116.46,130.38,123.73,130.54,123.43,126.65,119.08,144.68,143.49,128.67,130.83
141422,0,80,33,103.25,96.57,123.13,113.04,111.89,104.52,21,0,13561,122.7735,116.2455,124.5884,118.2637,115.83,109.72,133.93,131.78,122.22,120.31,119.58,113.23,134.15,130.88,125.13,121.38
141826,0,100,27,99.4,87.38,105.84,91.12,107.18,96.35,10,9,5660,84.2,60.11,99.67,81.94,111.36,96.45,88.68,72.9,100.16,78.8,101.25,80.12,92.91,68.13,92.95,67.55
142424,1,65,30,88.97,76.87,88.15,78.89,84.9,70.2,6,13,8445.5,88.32,67.21,95.87,70.11,91.12,72.45,93.9,84.01,84.48,62.15,85.63,60.22,84.55,55.62,93.1,63.81
142828,1,60,31,121.82,118.72,121.95,111.9,115.04,108.08,17,2,16677,126.83,121.01,116.32,105.96,121.63,118.02,117.39,112.66,125.66,125.16,125.08,120.75,134.53,132.03,122.94,118.04
143224,0,45,27,135.55,130.24,112.65,98,114.61,104.32,22,0,18695.5,118.9618,112.2158,125.5795,125.2211,151.81,142.86,96.99,85.26,130.49,123.15,126.54,118.81,142.45,139.27,127.04,127.39
143325,0,5,32,110.7,106.3,104.84,93.86,95.53,85.25,19,0,14136,119.25,111.26,118.89,109.54,103.96,91.73,112.89,107.32,104.04,92.81,107.29,93.11,113.83,103.63,120.23,113.5
143426,0,70,29,99.71,90.6,108.42,97.77,94.63,84.05,21,0,32119,115.7016,105.2217,110.2021,95.94632,104.06,91.83,126.18,122.75,105.54,94.8,101.55,84,109.65,96.43,113.37,100.25
143527,1,90,27,105.6,97.37,98.45,85.11,107.34,96.52,13,6,11160,118.77,112.03,118.33,114.71,97.05,75.64,108.06,98.44,101.15,80.29,107.16,89.42,111.26,97.71,119.71,117.32
143830,0,95,26,105.63,97.39,112.84,98.22,99.19,87.64,13,6,6549,108.0638,94.52475,104.7913,91.73907,125.64,116.46,108.06,98.44,110.79,95.42,104.71,85.66,108.54,92.98,106.72,91.11
144125,0,100,33,104.95,98.68,92.74,81.7,95.23,84.82,7,12,4690,109.9254,95.05669,98.27034,74.10113,92.72,75.06,93.9,84.01,92.24,73.52,95.24,72.42,94.68,72.44,104.21,82.01
144226,0,90,31,93.31,82.66,108.63,97.96,116.96,110.3,9,10,5209,90.82,70.42,104.77,85.34,108.43,97.78,88.68,75.82,100.99,87.61,105.1,89.53,96.18,74.62,98.17,72.07
144428,1,75,25,103.59,94.61,114.11,99.49,105.2,94.19,19,0,16412,114.18,104.44,112.13,106.32,119.31,107.98,130.38,123.73,116.45,105.36,109.03,92.41,118.82,110.22,113.58,106.24
144731,0,100,30,125.71,125.19,116.47,106.29,109.9,102.17,21,0,26520,134.8629,128.1176,134.3546,132.7172,112.27,104.04,126.18,122.75,123.07,121.57,129.64,127.45,145.3,146.14,136.61,137.07
144832,0,75,22,96.55,84.24,121.8,107.87,107.34,96.52,21,0,12617,111.1091,98.76199,117.5488,113.5742,133.26,125.28,104.06,94.33,113.88,100.61,111.74,97.21,117.94,108.55,114.83,108.96
144933,1,80,27,101.57,91.25,103.17,88.63,99.77,88.13,23,0,22080,119.0812,112.4302,117.5291,113.5219,126.95,118.18,104.06,94.33,106.27,88.6,104.57,85.37,115.09,104.27,119.49,116.95
145127,1,80,23,88.58,73.88,118.18,103.66,119.02,108.31,19,0,18980,115.0681,106.2066,122.1825,119.6438,104.06,85.5,100.43,89.14,104.77,86.2,113.74,100.21,114.06,102.61,119.79,117.44
145531,1,-40,31,108.04,102.23,100.71,89.28,100.27,90.56,,,,113.68,101.54,113.21,101.63,94.63,77.63,96.99,88.33,97.16,80.93,104.65,88.88,103.96,86.66,113.89,101.29
145632,1,80,27,95.39,83.07,127.37,113.33,121.97,111.01,20,0,11230,121.5229,116.1664,127.8803,129.351,119.98,108.74,126.18,118.14,123.1,114.02,124.16,115.48,135.64,131.99,126.54,126.48
145834,0,25,26,125.71,121.69,104.92,90.16,111.15,100.65,15,4,8550,121.3,115.78,125.42,124.94,93.81,71.09,126.18,118.14,113.61,100.14,121.48,112.11,126.38,120.17,124.56,124.54
146129,1,80,24,125.71,121.69,134.24,117.79,121.83,110.82,19,0,17980,118.1983,111.2209,114.1005,108.86,152.77,143.56,117.39,108.26,141.29,138.8,134.17,128.65,143.88,141.83,116.83,112.55
146331,0,85,26,104.91,96.13,111.43,96.77,96.54,84.67,8,11,4875,108.16,94.68,92.47,68.71,111.66,96.94,93.9,80.7,101.6,81.09,99.31,77.02,97.84,75.78,100.45,79.92
146432,1,70,34,95.73,86.13,113.22,103,115.08,108.16,9,10,4220,120.7051,113.2199,119.4713,110.3988,118.67,113.48,100.43,93.3,108.46,99.5,111.78,101.23,118.71,111.32,121.41,115.53
146533,1,90,28,103.25,94.08,111.28,96.65,94.48,82.3,21,0,23530,125.5651,121.3874,117.913,113.9937,112.27,97.87,117.39,108.26,107.07,89.88,106.21,88.09,118.95,110.37,123.1,122.49
146634,0,100,27,91.52,77.31,101.41,87.48,101.27,89.53,7,12,3328,104.8052,89.9347,125.2963,126.029,118.57,106.31,108.06,98.44,,,,,,,,
146735,0,100,34,102.89,96.01,116.47,106.29,101.27,91.81,6,13,2945,100.4734,81.9696,110.0955,95.66682,104.06,91.83,100.43,93.3,103.25,91.68,107.55,93.56,101.99,83.79,105.49,84.18
146836,1,80,28,100.35,88.95,121.88,107.92,113.5,103.23,18,1,18205,110.6315,98.00652,112.0827,106.2438,102.91,83.82,100.43,89.14,107.16,90.07,113.65,100.1,109.6,94.78,111.63,102.38
146937,0,65,32,135.55,134.81,113.81,103.55,100.27,90.56,20,0,20610,115.7193,105.284,126.4283,121.3602,112.27,104.04,108.06,102.63,115.69,112.51,125.29,121.27,126.39,121.63,122.59,117.3
147030,1,80,29,105.09,96.42,119.27,105.09,119.02,108.31,22,0,33790.5,122.98,118.19,118.77,115.26,98.33,77.6,104.06,94.33,109.18,93.1,119.19,109.12,120.2,111.94,122.36,120.9
147636,0,70,24,118.7,112.44,114.52,100.01,105.15,94.13,16,3,12775,121.5863,116.2613,109.5721,101.6183,104.06,85.5,108.06,98.44,110.48,94.86,113.74,100.2,116.18,105.54,116.19,111.63
147737,0,-65,34,118.7,114.88,115.42,105.35,109.98,102.32,17,2,20720,107.9434,92.05086,130.6681,127.4767,114.52,107.94,112.89,107.32,116.06,113.1,124.97,120.55,124.62,119.6,120.44,113.94
148032,0,70,31,106.6,100.63,108.89,98.37,131.56,120.18,18,1,12667,125.26,118.92,122.88,114.75,110.59,101.15,126.18,122.75,120.6,118.71,122.99,117.55,133.41,130.3,125.52,122.23
148133,0,75,26,118.8,112.67,128.57,114.32,112.21,101.52,22,0,14940,135.7199,130.2849,123.2349,121.2009,111.11,96.12,112.89,103.57,120.43,110.66,128.05,121.56,137.76,134.05,131.74,133.01
148335,0,95,31,95.13,84.96,118,107.87,102.6,93.28,7,12,3147,130.74,124.9,126.33,121.21,116.82,110.93,96.99,88.33,104.47,93.41,111.23,100.34,122.98,117.08,129.95,128.04
148436,1,85,29,101.99,94.2,102.55,91.36,98.59,88.79,22,0,22910,108.0736,92.35883,110.3152,96.22433,91.62,73.5,108.06,102.63,97.69,81.85,101.75,84.22,100.94,81.8,109.42,91.59
148840,0,95,23,106.85,98.43,136.1,118.05,126.74,114.42,22,0,25801,113.27,102.97,113.87,108.59,113.2,99.39,108.06,98.44,123.11,114.05,128.36,122.02,125.42,119.1,114.09,107.21
148941,1,90,28,94.1,81.19,111.36,96.73,116.43,106.46,18,1,25523.5,119.141,112.6219,114.9241,110.1767,117.2,104.97,96.99,85.26,106.42,88.8,109.52,93.51,113.77,102.2,117.77,114.42
149236,0,65,23,125.71,121.69,136.1,118.05,128.76,115.75,23,0,15890,134.9019,129.9323,137.4778,145.006,154.69,144.35,117.39,108.26,145.08,141.98,144.95,143.32,153.36,153.36,138.87,142.66
149337,1,65,33,104.53,98.19,123.59,113.36,111.68,104.36,18,1,17136.5,118.4,109.66,116.69,106.47,115.84,109.74,112.89,107.32,115.23,111.84,117.09,109.45,122.26,116.24,118.55,110.37
